SubjectID,Dice,Dice TC,Dice WT,Dice ET,Pred NM TC,Pred NM WT,Pred NM ET,GT NM TC,GT NM WT,GT NM ET,Pred V TC,Pred V WT,Pred V ET,GT V TC,GT V WT,GT V ET,Pred Paths,GT Paths
100191A,0.5261920094490051,0.6340033411979675,0.6285233497619629,0.31604939699172974,8,8,24,4,4,4,1227,1216,792,1161,1161,423,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100191A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100191A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100191A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100191A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100191A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100191A_ET.npz']"
100322A,0.8055899739265442,0.8467451333999634,0.8576216697692871,0.7124032378196716,16,15,21,8,8,9,8098,8149,5592,6603,6769,3970,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100322A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100322A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100322A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100322A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100322A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100322A_ET.npz']"
100356B,0.7537188529968262,0.7677645683288574,0.7863118648529053,0.7070800065994263,5,6,5,4,4,5,6390,6495,6098,7880,8087,6967,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100356B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100356B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100356B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100356B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100356B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100356B_ET.npz']"
100353A,0.8407304883003235,0.8739604353904724,0.8746035099029541,0.7736275792121887,13,7,235,1,1,1,12584,12719,9552,12186,12186,8573,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100353A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100353A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100353A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100353A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100353A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100353A_ET.npz']"
100144A,0.5994219183921814,0.7026662826538086,0.6982237100601196,0.39737582206726074,28,25,57,36,36,25,5392,5418,3972,4997,4997,1363,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100144A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100144A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100144A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100144A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100144A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100144A_ET.npz']"
100101A,0.66901034116745,0.7262992858886719,0.7902037501335144,0.49052780866622925,16,15,34,9,9,7,14087,14172,11994,8887,10123,4792,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100101A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100101A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100101A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100101A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100101A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100101A_ET.npz']"
100195A,0.6669841408729553,0.7322714924812317,0.7267904281616211,0.5418906211853027,6,6,27,12,12,4,2367,2371,1563,2907,2907,1600,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100195A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100195A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100195A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100195A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100195A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100195A_ET.npz']"
100152B,0.7832337021827698,0.8154531121253967,0.8335012793540955,0.7007467150688171,18,11,59,12,12,8,9208,9238,7849,8316,8624,6079,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100152B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100152B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100152B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100152B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100152B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100152B_ET.npz']"
100306A,0.7030832171440125,0.7850492596626282,0.8119535446166992,0.51224684715271,10,6,12,2,2,6,7984,8142,5664,6838,7184,2828,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100306A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100306A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100306A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100306A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100306A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100306A_ET.npz']"
100121A,0.8887894153594971,0.9013266563415527,0.8961992263793945,0.8688423037528992,15,11,15,11,11,4,31220,31727,29453,26972,26972,23834,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100121A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100121A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100121A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100121A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100121A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100121A_ET.npz']"
100350A,0.8920460343360901,0.9060267806053162,0.9066781401634216,0.8634332418441772,7,10,106,5,5,6,20991,21175,19234,20723,20723,17239,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100350A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100350A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100350A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100350A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100350A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100350A_ET.npz']"
100111C,0.9194979667663574,0.936602771282196,0.9408887624740601,0.8810023665428162,11,7,113,5,5,5,29039,29250,25454,28219,28404,22673,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100111C_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100111C_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100111C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100111C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100111C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100111C_ET.npz']"
100163A,0.89031583070755,0.9056368470191956,0.9053765535354614,0.8599340915679932,5,7,114,5,5,2,20394,20569,18560,19717,19717,16038,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100163A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100163A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100163A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100163A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100163A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100163A_ET.npz']"
100122B,0.708385705947876,0.7172619104385376,0.7460711598396301,0.6618240475654602,10,10,17,15,15,7,2439,2467,2154,2265,2369,1563,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100122B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100122B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100122B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100122B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100122B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100122B_ET.npz']"
100238A,0.5361732840538025,0.5548158288002014,0.553023636341095,0.5006802678108215,12,9,10,17,17,3,1053,1082,1004,1200,1200,466,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100238A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100238A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100238A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238A_ET.npz']"
100238E,0.5781766772270203,0.6323472857475281,0.6255303025245667,0.47665250301361084,12,6,18,20,20,3,1358,1348,1140,1245,1245,509,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100238E_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100238E_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100238E_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238E_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238E_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238E_ET.npz']"
100203A,0.7169532775878906,0.7683927416801453,0.8323047161102295,0.5501624345779419,3,2,6,1,1,3,8151,8333,7047,5985,8680,3110,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100203A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100203A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100203A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100203A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100203A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100203A_ET.npz']"
100335B,0.8446550965309143,0.8726620078086853,0.8747396469116211,0.7865636348724365,14,12,103,2,2,3,6767,6845,5321,6599,6599,4771,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100335B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100335B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100335B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100335B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100335B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100335B_ET.npz']"
100396A,0.8856119513511658,0.9059497117996216,0.9134792685508728,0.8374068737030029,34,18,446,10,10,7,82064,82750,69094,72364,73779,53568,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100396A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100396A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100396A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100396A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100396A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100396A_ET.npz']"
100272A,0.8540056347846985,0.8696603178977966,0.8762752413749695,0.8160812854766846,14,14,22,5,5,6,36207,36617,35650,36012,36408,32081,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100272A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100272A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100272A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100272A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100272A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100272A_ET.npz']"
100336A,0.5549156665802002,0.625,0.5925925970077515,0.4471544623374939,1,1,2,5,5,1,198,197,185,154,154,61,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100336A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100336A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100336A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100336A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100336A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100336A_ET.npz']"
100388A,0.8029270172119141,0.841471791267395,0.9260424375534058,0.641266942024231,4,4,4,3,3,6,33809,34319,33997,25846,30840,16581,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100388A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100388A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100388A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100388A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100388A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100388A_ET.npz']"
100161C,0.834714412689209,0.8437159061431885,0.8424487709999084,0.8179786801338196,23,23,73,42,42,8,50922,51588,49802,43515,43708,38814,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100161C_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100161C_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100161C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100161C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100161C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100161C_ET.npz']"
100253A,0.9186768531799316,0.9216482043266296,0.9152131080627441,0.9191690683364868,24,10,35,2,2,5,37426,38066,37994,35259,35259,33538,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100253A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100253A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100253A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100253A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100253A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100253A_ET.npz']"
100103A,0.8266339302062988,0.8327429890632629,0.8324319124221802,0.8147268891334534,18,17,21,3,3,5,32056,32505,31804,31469,31469,29716,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100103A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100103A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100103A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100103A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100103A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100103A_ET.npz']"
100364A,0.5690314769744873,0.5944444537162781,0.6038781404495239,0.5087719559669495,2,2,5,2,2,1,207,208,130,153,153,98,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100364A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100364A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100364A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100364A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100364A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100364A_ET.npz']"
100200A,0.8374060988426208,0.8813018202781677,0.8919204473495483,0.7389960885047913,28,23,569,11,11,14,39322,39522,27900,34605,35321,19356,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100200A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100200A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100200A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100200A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100200A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100200A_ET.npz']"
100184A,0.4662552773952484,0.6306068897247314,0.6282722353935242,0.13988657295703888,10,6,10,3,3,3,679,691,355,837,837,174,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100184A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100184A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100184A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100184A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100184A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100184A_ET.npz']"
100238C,0.49242740869522095,0.4948025047779083,0.49005234241485596,0.0,4,6,11,15,15,0,434,427,212,528,528,0,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100238C_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100238C_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100238C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238C_ET.npz']"
100139C,0.8585416674613953,0.8731859922409058,0.8735860586166382,0.8288527727127075,14,6,15,4,4,4,16369,16552,15624,13675,13682,12200,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100139C_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100139C_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100139C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100139C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100139C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100139C_ET.npz']"
100209B,0.8213446140289307,0.833041250705719,0.8405051827430725,0.7904873490333557,6,3,13,3,3,6,5634,5708,5201,7489,7515,6741,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100209B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100209B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100209B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100209B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100209B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100209B_ET.npz']"
100226A,0.7578479647636414,0.7888818979263306,0.791979968547821,0.6926819086074829,11,8,8,8,8,6,5949,5982,5530,5168,5190,4131,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100226A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100226A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100226A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100226A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100226A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100226A_ET.npz']"
100157B,0.7639172673225403,0.7994135022163391,0.8053730726242065,0.6869651675224304,14,9,24,4,4,3,3678,3676,2755,3142,3173,2270,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100157B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100157B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100157B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100157B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100157B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100157B_ET.npz']"
100324A,0.852233350276947,0.8806413412094116,0.8786541223526001,0.7974045276641846,25,22,390,28,28,5,36982,37173,29821,32372,32372,21345,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100324A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100324A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100324A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100324A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100324A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100324A_ET.npz']"
100308C,0.3702317476272583,0.45787832140922546,0.4486127495765686,0.20420420169830322,15,15,20,39,39,3,1047,1042,866,1517,1517,133,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100308C_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100308C_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100308C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100308C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100308C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100308C_ET.npz']"
100326A,0.6954922080039978,0.7467355728149414,0.7510988116264343,0.5886420607566833,31,23,281,4,4,2,12277,12302,7718,8630,8630,3851,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100326A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100326A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100326A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100326A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100326A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100326A_ET.npz']"
100308B,0.5317096710205078,0.6257764101028442,0.625,0.3443526029586792,5,5,5,8,8,3,748,756,570,540,540,156,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100308B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100308B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100308B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100308B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100308B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100308B_ET.npz']"
100310C,0.7063902020454407,0.7346234917640686,0.7590606212615967,0.6254865527153015,48,40,90,41,41,21,37821,38210,34847,30026,31708,18334,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100310C_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100310C_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100310C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100310C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100310C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100310C_ET.npz']"
100326B,0.4885260760784149,0.6980451941490173,0.7018550634384155,0.06567796319723129,8,7,135,4,4,3,2906,2866,898,2363,2363,46,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100326B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100326B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100326B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100326B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100326B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100326B_ET.npz']"
100214D,0.6081326603889465,0.6517903208732605,0.6602296233177185,0.5123780965805054,18,17,24,18,18,6,2219,2197,1733,1635,1635,933,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100214D_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100214D_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100214D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100214D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100214D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100214D_ET.npz']"
100309A,0.8991093635559082,0.901906430721283,0.9134317636489868,0.8819898366928101,35,31,190,3,3,2,95941,96821,91019,85131,87392,79246,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100309A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100309A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100309A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100309A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100309A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100309A_ET.npz']"
100346A,0.6936140060424805,0.7208151817321777,0.7216115593910217,0.6384152173995972,29,22,63,8,8,9,12321,12496,11561,8092,8155,6208,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100346A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100346A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100346A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100346A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100346A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100346A_ET.npz']"
100131A,0.4043024778366089,0.4563758373260498,0.456441730260849,0.30008983612060547,13,6,12,7,7,1,1084,1075,890,555,555,223,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100131A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100131A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100131A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100131A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100131A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100131A_ET.npz']"
100349B,0.7214341163635254,0.7551500797271729,0.754423975944519,0.6547284126281738,18,12,50,9,9,7,13413,13659,12084,10810,10810,8187,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100349B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100349B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100349B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100349B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100349B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100349B_ET.npz']"
100255E,0.7736639976501465,0.7778240442276001,0.807738721370697,0.7354294061660767,24,20,55,18,18,16,47638,48228,46306,34054,36334,29772,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100255E_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100255E_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100255E_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100255E_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100255E_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100255E_ET.npz']"
100194A,0.6601155996322632,0.7433930039405823,0.7409282922744751,0.4960254430770874,8,7,6,1,1,1,709,721,431,464,464,198,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100194A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100194A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100194A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100194A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100194A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100194A_ET.npz']"
100299A,0.8154716491699219,0.8390169739723206,0.8361000418663025,0.7712979316711426,9,9,211,3,3,3,19242,19402,15331,17706,17706,13322,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100299A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100299A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100299A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100299A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100299A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100299A_ET.npz']"
100200B,0.7964275479316711,0.8425102829933167,0.8532506823539734,0.6935217976570129,17,16,454,11,11,10,24492,24645,16661,20730,21161,11217,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100200B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100200B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100200B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100200B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100200B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100200B_ET.npz']"
