SubjectID,Dice,Dice TC,Dice WT,Dice ET,Pred NM TC,Pred NM WT,Pred NM ET,GT NM TC,GT NM WT,GT NM ET,Pred V TC,Pred V WT,Pred V ET,GT V TC,GT V WT,GT V ET,Pred Paths,GT Paths
100322A,0.7365407943725586,0.8131325840950012,0.8289676308631897,0.5675221085548401,7,7,6,8,8,9,5550,5562,5538,6603,6769,3970,"['outputs/UNet/pred_segs/train_pred_segs/pred_100322A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100322A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100322A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100322A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100322A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100322A_ET.npz']"
100356B,0.7060580253601074,0.730161190032959,0.72734135389328,0.6606715321540833,3,3,3,4,4,5,5150,5164,5154,7880,8087,6967,"['outputs/UNet/pred_segs/train_pred_segs/pred_100356B_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100356B_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100356B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100356B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100356B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100356B_ET.npz']"
100353A,0.8010875582695007,0.8674077391624451,0.8671594262123108,0.6686954498291016,1,1,1,1,1,1,11473,11489,11472,12186,12186,8573,"['outputs/UNet/pred_segs/train_pred_segs/pred_100353A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100353A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100353A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100353A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100353A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100353A_ET.npz']"
100144A,0.4676775634288788,0.5608815550804138,0.5610476136207581,0.2811034619808197,17,17,17,36,36,25,5893,5847,5887,4997,4997,1363,"['outputs/UNet/pred_segs/train_pred_segs/pred_100144A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100144A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100144A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100144A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100144A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100144A_ET.npz']"
100101A,0.7165768146514893,0.7787718176841736,0.8509101271629333,0.5200484395027161,10,10,10,9,9,7,10898,10918,10895,8887,10123,4792,"['outputs/UNet/pred_segs/train_pred_segs/pred_100101A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100101A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100101A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100101A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100101A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100101A_ET.npz']"
100195A,0.6874529719352722,0.752471923828125,0.752136766910553,0.5577501058578491,4,4,4,12,12,4,3060,3060,3058,2907,2907,1600,"['outputs/UNet/pred_segs/train_pred_segs/pred_100195A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100195A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100195A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100195A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100195A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100195A_ET.npz']"
100152B,0.7070816159248352,0.7452598810195923,0.7665570974349976,0.6094278693199158,8,8,8,12,12,8,8403,8408,8410,8316,8624,6079,"['outputs/UNet/pred_segs/train_pred_segs/pred_100152B_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100152B_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100152B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100152B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100152B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100152B_ET.npz']"
100306A,0.6409564018249512,0.7831200957298279,0.8160173296928406,0.32373178005218506,2,2,2,2,2,6,5745,5752,5747,6838,7184,2828,"['outputs/UNet/pred_segs/train_pred_segs/pred_100306A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100306A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100306A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100306A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100306A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100306A_ET.npz']"
100121A,0.8931050896644592,0.9048372507095337,0.90464848279953,0.8698296546936035,3,3,3,11,11,4,25475,25497,25486,26972,26972,23834,"['outputs/UNet/pred_segs/train_pred_segs/pred_100121A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100121A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100121A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100121A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100121A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100121A_ET.npz']"
100350A,0.8755707144737244,0.9060251712799072,0.9057378172874451,0.8149490356445312,4,4,4,5,5,6,19724,19728,19740,20723,20723,17239,"['outputs/UNet/pred_segs/train_pred_segs/pred_100350A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100350A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100350A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100350A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100350A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100350A_ET.npz']"
100111C,0.8885123133659363,0.9259534478187561,0.9296726584434509,0.8099107146263123,3,3,3,5,5,5,26922,26923,26930,28219,28404,22673,"['outputs/UNet/pred_segs/train_pred_segs/pred_100111C_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100111C_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100111C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100111C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100111C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100111C_ET.npz']"
100163A,0.8515110015869141,0.875806987285614,0.8758552670478821,0.8028708696365356,2,2,2,5,5,2,16839,16821,16844,19717,19717,16038,"['outputs/UNet/pred_segs/train_pred_segs/pred_100163A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100163A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100163A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100163A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100163A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100163A_ET.npz']"
100122B,0.6629648208618164,0.6730847954750061,0.7002407908439636,0.6155688762664795,5,5,5,15,15,7,2617,2615,2612,2265,2369,1563,"['outputs/UNet/pred_segs/train_pred_segs/pred_100122B_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100122B_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100122B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100122B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100122B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100122B_ET.npz']"
100238A,0.21933762729167938,0.2357655018568039,0.23529411852359772,0.18695326149463654,13,12,13,17,17,3,3542,3526,3535,1200,1200,466,"['outputs/UNet/pred_segs/train_pred_segs/pred_100238A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100238A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100238A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238A_ET.npz']"
100238E,0.35039854049682617,0.3821616470813751,0.3825170397758484,0.28651684522628784,3,3,3,20,20,3,1984,1981,1983,1245,1245,509,"['outputs/UNet/pred_segs/train_pred_segs/pred_100238E_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100238E_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100238E_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238E_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238E_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238E_ET.npz']"
100203A,0.6111661791801453,0.6335797309875488,0.7315487861633301,0.4683700501918793,2,2,2,1,1,3,8220,8243,8240,5985,8680,3110,"['outputs/UNet/pred_segs/train_pred_segs/pred_100203A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100203A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100203A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100203A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100203A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100203A_ET.npz']"
100335B,0.8005658984184265,0.8550530672073364,0.8541110157966614,0.6925334930419922,3,2,3,2,2,3,6116,6123,6131,6599,6599,4771,"['outputs/UNet/pred_segs/train_pred_segs/pred_100335B_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100335B_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100335B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100335B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100335B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100335B_ET.npz']"
100396A,0.872674286365509,0.9134132266044617,0.9241562485694885,0.7804534435272217,5,6,5,10,10,7,71330,71322,71344,72364,73779,53568,"['outputs/UNet/pred_segs/train_pred_segs/pred_100396A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100396A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100396A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100396A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100396A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100396A_ET.npz']"
100272A,0.8871841430664062,0.9029046893119812,0.9087312817573547,0.849916398525238,6,6,6,5,5,6,34908,34876,34895,36012,36408,32081,"['outputs/UNet/pred_segs/train_pred_segs/pred_100272A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100272A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100272A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100272A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100272A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100272A_ET.npz']"
100336A,0.0,0.0,0.0,0.0,7,6,7,5,5,1,1739,1751,1748,154,154,61,"['outputs/UNet/pred_segs/train_pred_segs/pred_100336A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100336A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100336A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100336A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100336A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100336A_ET.npz']"
100388A,0.7912919521331787,0.8342432975769043,0.9296674132347107,0.6099651455879211,2,2,2,3,3,6,30200,30227,30202,25846,30840,16581,"['outputs/UNet/pred_segs/train_pred_segs/pred_100388A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100388A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100388A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100388A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100388A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100388A_ET.npz']"
100161C,0.7508653998374939,0.7588024735450745,0.7623780369758606,0.7314156889915466,7,7,7,42,42,8,33111,33162,33115,43515,43708,38814,"['outputs/UNet/pred_segs/train_pred_segs/pred_100161C_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100161C_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100161C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100161C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100161C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100161C_ET.npz']"
100253A,0.917934238910675,0.9172347187995911,0.9174325466156006,0.919135570526123,2,2,2,2,2,5,32076,32092,32078,35259,35259,33538,"['outputs/UNet/pred_segs/train_pred_segs/pred_100253A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100253A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100253A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100253A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100253A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100253A_ET.npz']"
100103A,0.6656246185302734,0.6778922080993652,0.6782253384590149,0.640756368637085,10,10,10,3,3,5,19902,19921,19891,31469,31469,29716,"['outputs/UNet/pred_segs/train_pred_segs/pred_100103A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100103A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100103A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100103A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100103A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100103A_ET.npz']"
100364A,0.02433052845299244,0.028054794296622276,0.027765631675720215,0.017171161249279976,3,3,3,2,2,1,8972,8995,8987,153,153,98,"['outputs/UNet/pred_segs/train_pred_segs/pred_100364A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100364A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100364A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100364A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100364A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100364A_ET.npz']"
100200A,0.7930431962013245,0.8796804547309875,0.8908184170722961,0.6086307764053345,8,8,8,11,11,14,34245,34242,34266,34605,35321,19356,"['outputs/UNet/pred_segs/train_pred_segs/pred_100200A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100200A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100200A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100200A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100200A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100200A_ET.npz']"
100184A,0.33596792817115784,0.4632721245288849,0.4626927971839905,0.08193883299827576,5,5,5,3,3,3,1559,1562,1559,837,837,174,"['outputs/UNet/pred_segs/train_pred_segs/pred_100184A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100184A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100184A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100184A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100184A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100184A_ET.npz']"
100238C,0.08353234082460403,0.08343265950679779,0.08363202214241028,0.0,3,3,3,15,15,0,1989,1983,1991,528,528,0,"['outputs/UNet/pred_segs/train_pred_segs/pred_100238C_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100238C_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100238C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238C_ET.npz']"
100139C,0.8646801114082336,0.8828444480895996,0.8830178380012512,0.8281781673431396,3,3,3,4,4,4,15406,15425,15410,13675,13682,12200,"['outputs/UNet/pred_segs/train_pred_segs/pred_100139C_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100139C_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100139C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100139C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100139C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100139C_ET.npz']"
100209B,0.8141257762908936,0.8296687006950378,0.8318822979927063,0.7808262705802917,2,2,2,3,3,6,5791,5809,5797,7489,7515,6741,"['outputs/UNet/pred_segs/train_pred_segs/pred_100209B_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100209B_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100209B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100209B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100209B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100209B_ET.npz']"
100226A,0.7130035758018494,0.7444827556610107,0.7469900250434875,0.647537887096405,5,5,5,8,8,6,6432,6438,6429,5168,5190,4131,"['outputs/UNet/pred_segs/train_pred_segs/pred_100226A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100226A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100226A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100226A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100226A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100226A_ET.npz']"
100157B,0.7514150738716125,0.7940272092819214,0.7993602752685547,0.6608579158782959,3,3,3,4,4,3,3689,3705,3698,3142,3173,2270,"['outputs/UNet/pred_segs/train_pred_segs/pred_100157B_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100157B_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100157B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100157B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100157B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100157B_ET.npz']"
100324A,0.8513601422309875,0.8989391922950745,0.899286687374115,0.755854606628418,6,6,6,28,28,5,30976,30996,30964,32372,32372,21345,"['outputs/UNet/pred_segs/train_pred_segs/pred_100324A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100324A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100324A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100324A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100324A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100324A_ET.npz']"
100308C,0.24592797458171844,0.30360308289527893,0.3024563491344452,0.1317244917154312,6,6,6,39,39,3,1869,1862,1856,1517,1517,133,"['outputs/UNet/pred_segs/train_pred_segs/pred_100308C_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100308C_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100308C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100308C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100308C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100308C_ET.npz']"
100326A,0.6487574577331543,0.7651709318161011,0.7656959891319275,0.4154055714607239,3,3,3,4,4,2,10090,10085,10092,8630,8630,3851,"['outputs/UNet/pred_segs/train_pred_segs/pred_100326A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100326A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100326A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100326A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100326A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100326A_ET.npz']"
100308B,0.16404414176940918,0.20472441613674164,0.204684317111969,0.0827236920595169,6,6,6,8,8,3,3397,3388,3398,540,540,156,"['outputs/UNet/pred_segs/train_pred_segs/pred_100308B_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100308B_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100308B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100308B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100308B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100308B_ET.npz']"
100310C,0.710132896900177,0.7122898101806641,0.7372486591339111,0.6808602213859558,7,7,7,41,41,21,23441,23443,23469,30026,31708,18334,"['outputs/UNet/pred_segs/train_pred_segs/pred_100310C_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100310C_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100310C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100310C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100310C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100310C_ET.npz']"
100326B,0.1531214565038681,0.21690821647644043,0.21722303330898285,0.025233132764697075,7,7,7,4,4,3,1777,1771,1777,2363,2363,46,"['outputs/UNet/pred_segs/train_pred_segs/pred_100326B_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100326B_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100326B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100326B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100326B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100326B_ET.npz']"
100214D,0.5370787978172302,0.5777778029441833,0.5801563858985901,0.4533022940158844,8,8,8,18,18,6,2505,2457,2504,1635,1635,933,"['outputs/UNet/pred_segs/train_pred_segs/pred_100214D_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100214D_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100214D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100214D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100214D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100214D_ET.npz']"
100309A,0.8987059593200684,0.9063215851783752,0.920471727848053,0.8693245649337769,2,2,2,3,3,2,81172,81089,81182,85131,87392,79246,"['outputs/UNet/pred_segs/train_pred_segs/pred_100309A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100309A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100309A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100309A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100309A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100309A_ET.npz']"
100346A,0.7193489670753479,0.7444641590118408,0.7442957162857056,0.6692871451377869,5,5,5,8,8,9,8798,8806,8802,8092,8155,6208,"['outputs/UNet/pred_segs/train_pred_segs/pred_100346A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100346A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100346A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100346A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100346A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100346A_ET.npz']"
100131A,0.22671854496002197,0.2672494649887085,0.2666666805744171,0.14623954892158508,5,5,5,7,7,1,2648,2655,2649,555,555,223,"['outputs/UNet/pred_segs/train_pred_segs/pred_100131A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100131A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100131A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100131A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100131A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100131A_ET.npz']"
100349B,0.6226763129234314,0.6309373378753662,0.6320689916610718,0.605022668838501,6,6,6,9,9,7,6580,6590,6586,10810,10810,8187,"['outputs/UNet/pred_segs/train_pred_segs/pred_100349B_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100349B_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100349B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100349B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100349B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100349B_ET.npz']"
100255E,0.8021776676177979,0.8045837879180908,0.8399945497512817,0.7619547247886658,9,9,9,18,18,16,36979,36976,36959,34054,36334,29772,"['outputs/UNet/pred_segs/train_pred_segs/pred_100255E_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100255E_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100255E_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100255E_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100255E_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100255E_ET.npz']"
100194A,0.3492729663848877,0.42181816697120667,0.4212437570095062,0.2047569751739502,5,5,4,1,1,1,1736,1739,1736,464,464,198,"['outputs/UNet/pred_segs/train_pred_segs/pred_100194A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100194A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100194A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100194A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100194A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100194A_ET.npz']"
100299A,0.798209011554718,0.8334289193153381,0.8333685398101807,0.7278295755386353,2,2,2,3,3,3,15415,15427,15410,17706,17706,13322,"['outputs/UNet/pred_segs/train_pred_segs/pred_100299A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100299A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100299A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100299A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100299A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100299A_ET.npz']"
100200B,0.7497310638427734,0.8472559452056885,0.8584403991699219,0.5434969663619995,10,10,10,11,11,10,21288,21337,21291,20730,21161,11217,"['outputs/UNet/pred_segs/train_pred_segs/pred_100200B_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100200B_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100200B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100200B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100200B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100200B_ET.npz']"
100402A,0.02474811114370823,0.032059185206890106,0.030807146802544594,0.011378002353012562,6,5,5,1,1,1,1546,1547,1551,76,76,31,"['outputs/UNet/pred_segs/train_pred_segs/pred_100402A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100402A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100402A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100402A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100402A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100402A_ET.npz']"
100367A,0.8201044201850891,0.850309431552887,0.8423852324485779,0.7676185369491577,10,10,10,23,23,14,39565,39579,39586,43974,45394,35321,"['outputs/UNet/pred_segs/train_pred_segs/pred_100367A_TC.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100367A_WT.npz', 'outputs/UNet/pred_segs/train_pred_segs/pred_100367A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100367A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100367A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100367A_ET.npz']"
